city,station,latitude,longitude,pollutant_id,pollutant_avg
Agra,Manoharpur,27.23711,78.01936,CO,23
Agra,Rohta,27.106972,78.000111,PM2.5,90
Agra,Rohta,27.106972,78.000111,NO2,10
Agra,Rohta,27.106972,78.000111,NH3,2
Agra,Sanjay Palace,27.19865833,78.00598056,PM2.5,173
Agra,Sanjay Palace,27.19865833,78.00598056,OZONE,35
Agra,Sector,27.19412,77.96237,NO2,99
Agra,Sector,27.19412,77.96237,SO2,10
Agra,Shahjahan Garden,27.169338,78.03582,PM10,86
Agra,Shahjahan Garden,27.169338,78.03582,OZONE,11
Agra,Shastripuram,27.19862,77.92066,PM10,122
Agra,Shastripuram,27.19862,77.92066,SO2,18
Agra,Shastripuram,27.19862,77.92066,OZONE,13
Baghpat,Sardar Patel Inter College,28.964949,77.278761,PM10,133
Bareilly,Civil Lines,28.359581,79.414455,PM10,95
Bareilly,Civil Lines,28.359581,79.414455,SO2,38
Bareilly,Civil Lines,28.359581,79.414455,CO,79
Bareilly,Rajendra 0gar,28.38910936,79.42963708,PM10,134
Bareilly,Rajendra 0gar,28.38910936,79.42963708,NH3,1
Bareilly,Rajendra 0gar,28.38910936,79.42963708,CO,88
Bulandshahr,Yamu0puram,28.406963,77.849831,PM2.5,229
Bulandshahr,Yamu0puram,28.406963,77.849831,NO2,40
Bulandshahr,Yamu0puram,28.406963,77.849831,NH3,17
Firozabad,Vibhab 0gar,27.1594,78.3953,PM2.5,185
Firozabad,Vibhab 0gar,27.1594,78.3953,PM10,102
Ghaziabad,Indirapuram,28.646233,77.358075,NH3,15
Ghaziabad,Loni,28.757294,77.278792,PM10,216
Ghaziabad,Loni,28.757294,77.278792,OZONE,47
Ghaziabad,Vasundhara,28.6603346,77.3572563,NO2,92
Ghaziabad,Vasundhara,28.6603346,77.3572563,OZONE,92
Gorakhpur,Madan Mohan Malaviya University of Technology,26.730136,83.433859,PM10,102
Gorakhpur,Madan Mohan Malaviya University of Technology,26.730136,83.433859,OZONE,8
Greater Noida,Knowledge Park ,28.47272,77.482,NO2,65
Greater Noida,Knowledge Park ,28.557054,77.453663,PM10,327
Hapur,A0nd Vihar,28.725645,77.749675,PM2.5,273
Jhansi,Shivaji 0gar,25.4547,78.6039,PM10,114
Jhansi,Shivaji 0gar,25.4547,78.6039,SO2,13
Kanpur,FTI Kidwai 0gar,26.428282,80.327067,PM10,137
Kanpur,FTI Kidwai 0gar,26.428282,80.327067,NO2,10
Kanpur,FTI Kidwai 0gar,26.428282,80.327067,NH3,5
Kanpur,NSI Kalyanpur,26.509954,80.249612,PM10,169
Kanpur,Nehru 0gar,26.4703136,80.3229863,SO2,12
Lucknow,B R Ambedkar University,26.766433,80.927299,PM2.5,128
Lucknow,B R Ambedkar University,26.766433,80.927299,NO2,12
Lucknow,B R Ambedkar University,26.766433,80.927299,SO2,24
Lucknow,B R Ambedkar University,26.766433,80.927299,CO,31
Lucknow,B R Ambedkar University,26.766433,80.927299,OZONE,32
Lucknow,Gomti 0gar,26.86812,81.005119,SO2,13
Lucknow,Kendriya Vidyalaya,26.906111,80.948222,PM10,141
Lucknow,Kendriya Vidyalaya,26.906111,80.948222,CO,70
Lucknow,Kukrail Picnic Spot,26.90723,80.98579,NH3,2
Lucknow,Kukrail Picnic Spot,26.90723,80.98579,CO,39
Lucknow,Lalbagh,26.8458805,80.9365541,PM2.5,311
Lucknow,Lalbagh,26.8458805,80.9365541,SO2,8
Lucknow,Lalbagh,26.8458805,80.9365541,CO,121
Lucknow,Talkatora District Industries Center,26.83399722,80.8917361,PM10,188
Lucknow,Talkatora District Industries Center,26.83399722,80.8917361,CO,51
Meerut,Jai Bhim 0gar,28.9535882,77.7622941,PM10,139
Meerut,Jai Bhim 0gar,28.9535882,77.7622941,NH3,14
Meerut,Jai Bhim 0gar,28.9535882,77.7622941,SO2,10
Moradabad,Employment Office,28.88528,78.7388,PM2.5,154
Moradabad,Employment Office,28.88528,78.7388,PM10,163
Moradabad,Employment Office,28.88528,78.7388,NO2,18
Moradabad,Employment Office,28.88528,78.7388,OZONE,10
Moradabad,Kashiram 0gar,28.849399,78.742362,PM2.5,174
Moradabad,Kashiram 0gar,28.849399,78.742362,NH3,4
Muzaffar0gar,New Mandi,29.4723508,77.7194031,PM2.5,357
Muzaffar0gar,New Mandi,29.4723508,77.7194031,CO,109
Noida,Sector ,28.6245479,77.3577104,OZONE,23
Noida,Sector,28.56923,77.393848,OZONE,34
Prayagraj,Motilal Nehru NIT,25.494,81.863,PM2.5,124
Prayagraj,0gar Nigam,25.44919916,81.82735986,NO2,9
Prayagraj,0gar Nigam,25.44919916,81.82735986,CO,61
Vara0si,Ardhali Bazar,25.3505986,82.9083074,PM10,89
Vara0si,Bhelupur,25.301778,82.996789,NO2,48
Vara0si,Bhelupur,25.301778,82.996789,SO2,19
Vara0si,IESD Ba0ras Hindu University,25.262326,82.995408,SO2,14
Vara0si,Maldahiya,25.32393,82.99687,SO2,29
Vrindavan,Omex Eternity,27.571409,77.655757,CO,74
Dehradun,Doon University,30.269444,78.044167,CO,54
Kashipur,Govt. Girls Inter College,29.2124114,78.9611753,NO2,54
Kashipur,Govt. Girls Inter College,29.2124114,78.9611753,NH3,10
Kashipur,Govt. Girls Inter College,29.2124114,78.9611753,CO,74
Rishikesh,Shivaji 0gar,30.075911,78.2859547,SO2,5
Rishikesh,Shivaji 0gar,30.075911,78.2859547,CO,46
Asansol,Asansol Court Area,23.685297,86.945968,PM2.5,160
Asansol,Asansol Court Area,23.685297,86.945968,NO2,58
Barrackpore,SVSPA Campus,22.7605581,88.3617589,NO2,38
Barrackpore,SVSPA Campus,22.7605581,88.3617589,CO,63
Barrackpore,SVSPA Campus,22.7605581,88.3617589,OZONE,33
Durgapur,Sidhu Kanhu Indoor Stadium,23.5404352,87.2892225,NH3,4
Durgapur,Sidhu Kanhu Indoor Stadium,23.5404352,87.2892225,CO,34
Durgapur,Sidhu Kanhu Indoor Stadium,23.5404352,87.2892225,OZONE,8
Howrah,Belur Math,22.629801,88.352017,NO2,14
Howrah,Padmapukur,22.5687319,88.2797276,CO,59
Kolkata,Ballygunge,22.5367507,88.3638022,CO,53
Kolkata,Fort William,22.55664,88.342674,PM10,159
Kolkata,Fort William,22.55664,88.342674,NO2,44
Kolkata,Fort William,22.55664,88.342674,OZONE,50
Kolkata,Jadavpur,22.49929,88.36917,PM10,125
Kolkata,Rabindra Sarobar,22.51106,88.35142,NH3,8
Kolkata,Rabindra Sarobar,22.51106,88.35142,SO2,23
Kolkata,Rabindra Sarobar,22.51106,88.35142,OZONE,45
Siliguri,Ward,26.6879226,88.4152495,NH3,14
